DIRECTION,REVENUE,SALES_VOLUME,FREIGHT_RATE,NUM_40,NUM_20,percent_40,Nomal_Rate,score
曹妃甸_宁波,26281,320,1642.5937499999998,0,16,0.0,0.5,0.1462570183550151
小铲滩_扬州,16894,400,1689.4500000000005,10,0,1.0,0.0,0.14624058803518963
荆州_烟台,26565,340,1562.6470588235293,0,17,0.0,0.53,0.14622538306717264
湛江_海口,37749,920,1641.2696086956526,23,0,1.0,0.0,0.1462160086953373
新港_白坭,970849,10920,1794.5470425138801,5,536,0.009242144177449169,0.06,0.14621097661230886
泉州_花都巴江,380,20,380.1,0,1,0.0,1.0,0.14620355943503385
深圳（大铲湾）_厦门,379,20,379.05,0,1,0.0,1.0,0.1461622055410144
青岛_丹东,6218,360,345.4499999999999,0,18,0.0,1.0,0.1460635276105056
新港_桂平新龙,1058434,11020,1920.9340290381306,0,551,0.0,0.01,0.1460247072201229
北海_常州,13669,940,290.8500000000002,0,47,0.0,1.0,0.14600222827827625
常州_锦州,10335,600,356.3844827586209,1,28,0.03448275862068965,0.97,0.14598949705448028
太仓_泉州,5387,100,1346.8874999999996,1,3,0.25,0.5,0.14596830951300577
福清_大连,10075,460,775.0615384615384,10,3,0.7692307692307693,0.46,0.1459184379860659
中山_烟台,11576,260,1052.3863636363637,2,9,0.18181818181818185,0.64,0.14584215005725162
唐山_贵港,282829,2100,2719.5100961538487,1,103,0.009615384615384616,0.01,0.14581469678475106
镇江_大连,735,40,367.5,0,2,0.0,1.0,0.1457793507466894
鱼珠_大连,2072,60,1036.35,1,1,0.5,0.5,0.14574381927697302
长兴_新港,367,20,367.5,0,1,0.0,1.0,0.14570731270680035
镇江_黄骅,367,20,367.5,0,1,0.0,1.0,0.14570731270680035
福清_洋浦港,8164,260,680.4000000000002,1,11,0.08333333333333333,0.83,0.14569022960326736
台山_如皋,1798,100,359.73,0,5,0.0,1.0,0.14568944605061257
铁山_宁波,40838,3180,283.6020833333327,15,129,0.10416666666666667,0.87,0.14565253200518777
南沙_海口,22928,940,881.8788461538459,21,5,0.8076923076923077,0.38,0.145603545161921
长兴_重庆,46620,320,2913.75,0,16,0.0,0.0,0.14557107630232116
张家港_泉州,180379,6100,1163.7387096774194,150,5,0.967741935483871,0.01,0.1455137265301495
扬州_新会新港,9595,140,1919.19,2,3,0.4,0.2,0.14549232552808933
温州_新港,17992,2040,176.39999999999992,0,102,0.0,1.0,0.14545674602405312
南通_锦州,5052,240,459.32727272727277,1,10,0.09090909090909093,0.91,0.14539949896800886
上海_新港,33797,1500,734.7260869565213,29,17,0.6304347826086957,0.5,0.14539033302783
马尾_烟台,2053,60,1026.9,1,1,0.5,0.5,0.1453716342307979
小塘_海口,26917,600,897.2600000000003,0,30,0.0,0.77,0.14531583385953323
湛江_温州,181540,6120,1163.7234807692305,150,6,0.9615384615384616,0.01,0.14528367595090563
淮安_泉州,31027,480,1292.8125,0,24,0.0,0.62,0.14523730672889565
湛江_大连,23858,500,1403.4176470588231,8,9,0.4705882352941176,0.35,0.14513107922262847
重庆_常州,1031205,11300,1868.125,13,539,0.02355072463768116,0.0,0.1450829392910911
双水小冈_上海,1377,80,344.4,0,4,0.0,1.0,0.1450136411580394
宿迁_营口,1690,40,1690.5,1,0,1.0,0.0,0.14498525721120614
南庄_南京,347,20,347.55,0,1,0.0,1.0,0.14492158872043065
营口_小塘,124404,1220,2039.4098360655735,0,61,0.0,0.3,0.1448271971675193
黄骅_三水,975462,12540,1563.2413461538351,3,621,0.004807692307692308,0.08,0.1447506470506706
铜陵_新港,4410,280,315.0,0,14,0.0,1.0,0.14457611252438513
三水_宁波,25225,760,741.9176470588237,4,30,0.1176470588235294,0.76,0.14447667933245717
花都巴江_日照,1728,860,61.72500000000001,15,13,0.5357142857142857,0.82,0.14445577995947406
四会_小铲滩,11145,220,1013.25,0,11,0.0,0.73,0.14445533792765736
合肥_贵港,17413,120,2902.2000000000007,0,6,0.0,0.0,0.14439580306921665
锦州_龙通,232778,2620,1956.123529411764,12,107,0.10084033613445377,0.23,0.14438549734480755
新港_花都巴江,167939,1820,2153.065384615384,13,65,0.16666666666666666,0.15,0.14433962361128813
厦门_海口,145311,4840,772.934042553192,54,134,0.2872340425531915,0.52,0.14427593710017042
东莞海腾_秦皇岛,1915,120,319.2,0,6,0.0,1.0,0.14416522378135055
宜昌_厦门,269272,2840,1896.2852112676055,0,142,0.0,0.29,0.14401036357427538
海安_深圳（大铲湾）,6417,80,1604.4,0,4,0.0,0.5,0.14388831398138874
白坭_锦州,26541,880,603.225,0,44,0.0,0.86,0.14387889762939776
唐山_绍兴,708877,6040,2347.2749999999937,0,302,0.0,0.0,0.14386352988709186
贵港_唐山,101822,1840,1131.3633333333341,2,88,0.022222222222222227,0.61,0.14384227274814815
唐山_小榄,1082286,12040,1797.818023255801,0,602,0.0,0.0,0.14383476510663457
小塘_唐山,948,60,316.05,0,3,0.0,1.0,0.14382504797962503
宜昌_外沙,17325,120,2887.5,0,6,0.0,0.0,0.14381684855294422
唐山_花都巴江,1087489,12240,1776.9431372548893,0,612,0.0,0.0,0.1437329951975727
岳阳_温州,11550,80,2887.5,0,4,0.0,0.0,0.14367277247316612
云浮_宁波,28327,800,708.1987500000004,0,40,0.0,0.82,0.14366510102443686
中山_防城,314580,5900,1066.3728813559296,0,295,0.0,0.5,0.14366136792814893
南京_黄埔旧港,32458,520,1352.44375,2,22,0.08333333333333333,0.54,0.14365993937319546
嘉兴_锦州,315,20,315.0,0,1,0.0,1.0,0.14363961800582747
铜陵_锦州,315,20,315.0,0,1,0.0,1.0,0.14363961800582747
鸦岗_南京,313,20,313.95,0,1,0.0,1.0,0.143598264111808
三埠_泉州,2113,140,301.95,0,7,0.0,1.0,0.14355787641949136
新港_高明,510913,6320,1805.3469964664312,33,250,0.1166077738515901,0.14,0.1434055495649132
江阴_宜宾,153300,1100,2787.2727272727275,0,55,0.0,0.0,0.1433992953511049
芜湖_大连,4840,220,691.5,4,3,0.5714285714285714,0.57,0.14331475183169495
南庄_宁波,175263,6220,563.5495176848874,0,311,0.0,0.68,0.1432804488599361
台山_唐山,7725,360,429.2166666666667,0,18,0.0,0.94,0.14327264937783565
三水_营口,73106,2760,549.6710526315777,5,128,0.03759398496240601,0.79,0.14326333698738208
梧州（李家庄）_青岛,117139,3160,1301.545,68,22,0.7555555555555555,0.14,0.1432343306259569
宿迁_湛江,14857,140,2122.5,0,7,0.0,0.29,0.14319462095008545
厦门_新会新港,5135,180,570.6166666666667,0,9,0.0,0.89,0.1431182980801212
东洲_虎门,3276,80,1638.0,2,0,1.0,0.0,0.1430616385900114
长沙_新港,161043,2740,1519.2806603773583,31,75,0.29245283018867924,0.29,0.14301518450069658
肇庆（新港）_扬州,590,40,295.05,0,2,0.0,1.0,0.1429259320593468
淮安_钦州,10510,120,2102.1,1,4,0.2,0.2,0.14290413582638983
顺德新港_泉州,3807,280,271.95,0,14,0.0,1.0,0.14288060286958734
虎门_防城,445593,13500,660.1388888888878,0,675,0.0,0.38,0.14285643501781353
黄骅_岳阳,505102,4040,2500.5074257425745,0,202,0.0,0.0,0.14269473303580882
宁波_龙通,33356,700,1389.8499999999995,11,13,0.4583333333333333,0.33,0.14269151420664006
漳州_青岛,1697,340,169.785,7,3,0.7,0.7,0.14264298310116125
上海_万州,11445,80,2861.25,0,4,0.0,0.0,0.1426389251226797
三水_泉州,2977,220,270.70909090909095,0,11,0.0,1.0,0.14261561596607902
合肥_大连,850,60,283.5,0,3,0.0,1.0,0.14254307726502183
黄骅_花都巴江,25080,300,2090.025,3,9,0.25,0.17,0.1424619084041675
福清_秦皇岛,10850,980,339.084375,17,15,0.53125,0.69,0.14239974886457318
花都（炭步）_泉州,1903,140,271.95,0,7,0.0,1.0,0.142376336590364
南通_营口,42800,3800,240.45235955056117,12,166,0.06741573033707865,0.85,0.1423701784939574
南昌_泸州,39690,280,2835.0,0,14,0.0,0.0,0.14232545817108372
南通_黄骅,550,40,275.1,0,2,0.0,1.0,0.14214020807297711
海口_厦门,13588,420,754.8916666666669,3,15,0.16666666666666666,0.72,0.14208536295920465
四会_秦皇岛,14582,620,607.6,7,17,0.2916666666666667,0.71,0.14206471100258788
深圳（大铲湾）_防城,642467,17560,731.7399772209548,0,878,0.0,0.2,0.14203014170439757
万州_德清,25515,180,2835.0,0,9,0.0,0.0,0.14196526797163847
小塘_宁波,8280,260,636.9461538461541,0,13,0.0,0.85,0.14195881460461596
梧州（李家庄）_芜湖,6217,80,1554.2625,0,4,0.0,0.5,0.1419136655419596
小铲滩_营口,216049,6200,729.8954391891887,14,282,0.0472972972972973,0.58,0.14190853719103655
小塘_泉州,269,20,269.85,0,1,0.0,1.0,0.1418614005629908
张家港_营口,2734,160,546.8399999999998,3,2,0.6,0.6,0.14183482408454706
三水_秦皇岛,19994,640,624.8156249999997,0,32,0.0,0.84,0.14183478059650426
唐山_惠州,958366,10100,1897.7554455445388,0,505,0.0,0.01,0.1417980767325455
重庆_绍兴,17010,120,2835.0,0,6,0.0,0.0,0.14174915385197132
赤水_营口,41755,820,1018.4231707317076,0,41,0.0,0.68,0.14174522269974182
贵港_新港,190523,3420,1237.1659090909088,17,137,0.11038961038961037,0.45,0.1417452115403795
大麦屿_新港,6619,640,206.85000000000008,0,32,0.0,1.0,0.1416133461583839
新港_九江（顺德）,82694,740,2432.201470588236,3,31,0.08823529411764706,0.09,0.1415414848621852
南昌_重庆,307125,2340,2625.0,0,117,0.0,0.0,0.14147459747576435
重庆_外沙,5670,40,2835.0,0,2,0.0,0.0,0.14146100169241513
秦皇岛_宁波,21159,260,1627.6615384615384,0,13,0.0,0.46,0.1413928041463597
泸州_合肥,2835,20,2835.0,0,1,0.0,0.0,0.14138896365252607
新会新港_太仓,19182,600,834.0195652173915,7,16,0.3043478260869565,0.61,0.14137643512379322
顺乐_秦皇岛,207215,9620,431.69875000000326,1,479,0.0020833333333333333,0.59,0.14130026785705097
北海_江阴,1241,100,248.22000000000003,0,5,0.0,1.0,0.14129766250574616
黄骅_泉州,294432,4980,1326.2729729729695,27,195,0.12162162162162166,0.35,0.14126950589870957
小铲滩_南通,1594,40,1594.95,1,0,1.0,0.0,0.14122205285543551
黄骅_肇庆（三榕）,641764,8460,1517.1730496453797,0,423,0.0,0.21,0.14120184882765752
清远清新_太仓,501,40,250.95,0,2,0.0,1.0,0.1411890685105296
四会永泰_营口,32001,1080,592.6277777777776,0,54,0.0,0.83,0.14113691002383263
福清_南通,3796,100,759.36,0,5,0.0,0.8,0.14112873811441817
厦门_丹东,250,20,250.95,0,1,0.0,1.0,0.14111703047064053
南沙_宁波,-219577,22000,-390.706494661922,538,24,0.9572953736654805,0.01,0.1410549679668055
顺德新港_连云港,5756,2740,82.22999999999995,67,3,0.9571428571428572,0.51,0.14105136675368193
清远清新_温州,6127,80,1531.9499999999996,0,4,0.0,0.5,0.14103489529404614
黄骅_中山,77933,760,2106.3,1,36,0.027027027027027032,0.24,0.14102828219243077
合肥_营口,49381,2940,453.04128440366975,38,71,0.3486238532110092,0.65,0.14101200028191163
湛江_乍浦,77245,4120,468.15510000000006,41,124,0.2484848484848485,0.65,0.14099074150891255
福清_博罗,15817,540,585.8222222222224,0,27,0.0,0.85,0.14095384844855402
深圳（大铲湾）_芜湖,117178,2760,1446.6537037037024,57,24,0.7037037037037037,0.1,0.14092862692747474
锦州_虎门,1034016,13560,1529.610798816568,2,674,0.002958579881656805,0.02,0.14092019251596238
厦门_威海,15375,800,591.3519230769232,14,12,0.5384615384615384,0.58,0.1408723591297754
常州_马尾,3059,40,1529.85,0,2,0.0,0.5,0.14080811142622912
新会新港_小铲滩,59361,1600,1447.8475609756094,39,2,0.951219512195122,0.02,0.1407067085704945
新港_烟台,31920,760,840.0,0,38,0.0,0.74,0.14059197249145117
宁波_赤水,6266,160,1566.6,4,0,1.0,0.0,0.14053772595624445
淮安_顺乐,6069,80,1517.25,0,4,0.0,0.5,0.14045594077777376
湛江_泰州,30035,860,698.4941860465112,0,43,0.0,0.79,0.14045400418292533
湛江_太仓,130197,4540,1103.3688305084752,109,9,0.923728813559322,0.06,0.14045307446934668
营口_清远清新,465015,4680,2057.5911504424776,8,218,0.035398230088495575,0.11,0.14044119695336582
锦州_台山,924300,11720,1596.3735751295335,7,572,0.012089810017271158,0.05,0.14041089994132358
花都巴江_宁波,59837,1960,767.1461538461542,20,58,0.2564102564102564,0.6,0.14029646931513645
温州_南沙,1570,40,1570.8,1,0,1.0,0.0,0.140270913292988
阳江_太仓,10380,260,798.4846153846155,0,13,0.0,0.77,0.140200952146071
赤水_连云港,13025,260,1001.9423076923076,0,13,0.0,0.69,0.1400940643795336
上海_宜宾,55282,400,2764.125,0,20,0.0,0.0,0.13996629856410464
新港_花都（炭步）,841085,10220,1727.0753593429286,24,463,0.04928131416837783,0.03,0.1399331995109265
泉州_新港,-182014,20460,-225.26528465346516,215,593,0.2660891089108911,0.32,0.13989626039507613
宜宾_徐州,74235,540,2749.444444444445,0,27,0.0,0.0,0.13989237613990776
阳江_营口,260154,4900,1061.854285714285,0,245,0.0,0.5,0.13988150257628562
湛江_连云港,145448,4040,777.7972139037462,15,172,0.08021390374331551,0.6,0.13964477111333345
秦皇岛_宁德,31334,360,1958.38125,2,14,0.125,0.25,0.13953827806114513
福清_鹏成,7543,240,628.6000000000001,0,12,0.0,0.83,0.13952806612508506
长兴_海口,54571,560,2021.1722222222213,1,26,0.037037037037037035,0.26,0.1394716596130418
九江（江西）_万州,8347,60,2782.5,0,3,0.0,0.0,0.1394653450313313
黄骅_惠州,19880,220,2208.9666666666667,2,7,0.2222222222222222,0.11,0.13941823346159318
宜昌_海口,39081,400,2171.1666666666665,2,16,0.1111111111111111,0.17,0.13926783563589418
惠州_锦州,1539,40,1539.3,1,0,1.0,0.0,0.13903029647240425
江阴_日照,3255,400,162.75,0,20,0.0,1.0,0.13901202613089805
花都（炭步）_连云港,15087,1080,279.39722222222235,0,54,0.0,0.93,0.13895043078754662
青岛_花都（炭步）,75411,1000,2154.600000000001,15,20,0.42857142857142855,0.0,0.13895007571105233
鸦岗_黄骅,195,20,195.3,0,1,0.0,1.0,0.13892527408760927
日照_阳江,249242,2540,2112.2262711864432,9,109,0.07627118644067797,0.13,0.13890133807155944
江阴_营口,4581,700,130.88999999999996,0,35,0.0,1.0,0.13883780143070054
新会新港_营口,160156,6720,894.7290502793293,157,22,0.8770949720670391,0.07,0.1388366091113577
赤水_唐山,15431,320,964.490625,0,16,0.0,0.69,0.13883515667357404
烟台_宁波,130404,1600,1917.7169117647054,12,56,0.17647058823529413,0.19,0.13881455594749798
龙通_大连,10223,440,851.9875000000002,10,2,0.8333333333333334,0.33,0.1387964874766152
肇庆（新港）_唐山,3343,440,151.96363636363643,0,22,0.0,1.0,0.138731284935749
漳州_珠海（高栏）,1869,80,623.0,1,2,0.3333333333333333,0.67,0.13869120770453555
宁波_黄骅,0,2640,0.0,0,132,0.0,0.98,0.1386404330254557
昆明_新港,4790,1160,82.58793103448276,0,58,0.0,1.0,0.13859231573774816
惠州_太仓,55851,1620,1362.2341463414646,40,1,0.975609756097561,0.02,0.1385922571541141
宜昌_泉州,5722,60,1907.5,0,3,0.0,0.33,0.13849876668178315
小塘_营口,48001,1920,500.01874999999984,0,96,0.0,0.81,0.1384851325372992
常州_大连,183,20,183.75,0,1,0.0,1.0,0.13847038125339522
白坭_秦皇岛,148941,6840,435.5013157894725,0,342,0.0,0.66,0.1384404930769108
新港_台山,812647,9280,1770.4738562091627,5,454,0.010893246187363837,0.05,0.13842098661798766
北海_太仓,4567,1000,91.34999999999998,0,50,0.0,1.0,0.13836110253424644
锦州_小塘,73765,720,2049.0458333333336,0,36,0.0,0.25,0.1383307566558004
紫金村_扬州,17698,280,1264.2,0,14,0.0,0.57,0.1383150327179749
双水小冈_小铲滩,20622,560,1473.0000000000002,14,0,1.0,0.0,0.1382920824871481
四会永泰_安庆,2931,40,1465.8,0,2,0.0,0.5,0.1382855238910422
钦州_虎门,7528,200,1505.7,5,0,1.0,0.0,0.138283276182894
烟台_常德,38247,280,2731.9500000000007,0,14,0.0,0.0,0.13826686885803124
台山_宁波,112019,3580,625.8058659217875,0,179,0.0,0.7,0.13825337276317878
洋浦港_鹏成,139444,11160,499.8000000000012,279,0,1.0,0.0,0.1381430915714531
厦门_营口,38244,16040,72.70750950570317,276,250,0.5247148288973384,0.22,0.13813062104745155
防城_上海,55790,3680,303.21032608695646,0,184,0.0,0.82,0.13808824699550082
钦州_新港,276594,16740,371.76633064516267,93,651,0.125,0.27,0.13807914204009597
小塘_曹妃甸,173,20,173.25,0,1,0.0,1.0,0.13805684231320065
小塘_黄骅,173,20,173.25,0,1,0.0,1.0,0.13805684231320065
南庄_唐山,66437,3020,439.9847682119206,0,151,0.0,0.79,0.13805280671173953
泸州_宁波,32760,240,2730.0,0,12,0.0,0.0,0.13804599268935985
宁波_肇庆（三榕）,1514,40,1514.1,1,0,1.0,0.0,0.13803780301593724
南沙_连云港,572,100,190.75,2,1,0.6666666666666666,0.67,0.13793922603974784
江阴_福清,7242,140,1810.725,3,1,0.75,0.0,0.13793046827587932
石龙_日照,-8072,2480,-65.62926829268311,1,122,0.008130081300813009,1.0,0.13790446417608648
宜宾_宁波,27300,200,2730.0,0,10,0.0,0.0,0.13790191660958176
黄骅_北海,59570,440,2707.7590909090904,0,22,0.0,0.0,0.13789042242402
漳州_钦州,9080,220,1008.9333333333333,2,7,0.2222222222222222,0.56,0.13783032747446627
石龙_泉州,6673,500,278.0750000000001,1,23,0.04166666666666666,0.92,0.13781925235681375
泸州_烟台,5670,60,1890.0,0,3,0.0,0.33,0.13780953511479216
博罗_新港,140317,13700,211.96042296072503,23,639,0.03474320241691843,0.48,0.13776397811912208
黄埔旧港_镇江,2583,400,129.15000000000003,0,20,0.0,1.0,0.1376887015222754
南通_漳州,2901,40,1450.575,0,2,0.0,0.5,0.13768589242776008
漳州_潍坊,1768,1540,22.96363636363636,0,77,0.0,1.0,0.13761275586439908
梧州（李家庄）_新港,290488,7460,825.2522727272739,21,331,0.05965909090909091,0.45,0.13760831343373708
宜宾_宜兴,13650,100,2730.0,0,5,0.0,0.0,0.13754172641013648
锦州_花都巴江,393019,4260,1853.864150943397,1,211,0.0047169811320754715,0.19,0.13753357061052127
宜宾_宿迁,10920,80,2730.0,0,4,0.0,0.0,0.13746968837024745
南通_贵港,8322,80,2080.575,0,4,0.0,0.25,0.13726730491921282
高明_营口,247470,24240,207.9582352941166,22,1168,0.018487394957983197,0.11,0.13722536809375602
张家口_泉州,811125,21660,748.9612188365651,0,1083,0.0,0.0,0.13717619264418185
顺德新港_小铲滩,4450,120,1483.65,3,0,1.0,0.0,0.13712669224892918
宁德_大连,1630,60,815.325,1,1,0.5,0.5,0.13703882458587718
钦州_福清,11680,240,1168.02,2,8,0.2,0.5,0.1369979399460145
镇江_宜宾,978820,12120,1615.2153465346496,0,606,0.0,0.0,0.13693117275114713
唐山_汕头,24672,240,2056.075,0,12,0.0,0.25,0.13687868504453787
福清_钦州,44398,1420,792.8249999999992,15,41,0.26785714285714285,0.57,0.13687411356934417
黄埔旧港_南通,3494,160,436.8,0,8,0.0,0.88,0.1367609359913079
鱼珠_锦州,13505,500,750.2833333333333,7,11,0.3888888888888889,0.56,0.13675201747278654
连云港_营口,29629,980,617.2906250000004,1,47,0.02083333333333333,0.77,0.13667055770081205
锦州_东江仓,381564,4120,2051.423387096771,20,166,0.10752688172043012,0.06,0.13661166903746497
黄骅_南庄,51722,580,1783.5517241379307,0,29,0.0,0.34,0.13650509489614177
钦州_武汉,35549,560,1269.6374999999996,0,28,0.0,0.54,0.13649271937045096
虎门_泰州,131,20,131.25,0,1,0.0,1.0,0.13640268655242235
虎门_常州,258,40,129.15,0,2,0.0,1.0,0.1363920168042725
乐平_锦州,11969,360,855.0,4,10,0.2857142857142857,0.57,0.13637269589394815
铁山_芜湖,361720,16300,443.8292024539888,0,815,0.0,0.3,0.13630247693731778
宁波_乐平,14080,240,1408.0500000000004,2,8,0.2,0.4,0.13630144011886253
太仓_营口,19217,2180,226.08476470588204,24,61,0.2823529411764706,0.75,0.13626518285781364
烟台_长沙,2702,20,2702.7,0,1,0.0,0.0,0.13617837300607438
福鼎_南庄,2914,60,971.6,0,3,0.0,0.67,0.13614866247910648
新港_三水,874215,11720,1525.681151832475,13,560,0.022687609075043632,0.03,0.13611175585076446
花都（炭步）_新港,56031,3560,314.7817415730343,0,178,0.0,0.8,0.1360817550320393
漳州_鹤山,1659,80,553.0,1,2,0.3333333333333333,0.67,0.1359342814365717
厦门_日照,3516,1280,54.944531249999955,0,64,0.0,0.98,0.13590581804848723
九江（江西）_宜宾,172357,1340,2572.5,0,67,0.0,0.0,0.13580500078033894
昆明_日照,1557,380,81.95526315789472,0,19,0.0,1.0,0.1357579147722486
昆明_连云港,1398,320,87.41249999999998,0,16,0.0,1.0,0.13575673207544575
宁波_新港,-62119,10020,-154.91034912718206,100,301,0.2493765586034913,0.63,0.13571607891138526
江阴_重庆,21420,160,2677.5,0,8,0.0,0.0,0.13569014582883077
紫金村_厦门,5719,120,953.225,0,6,0.0,0.67,0.13564108345343312
张家港_顺德新港,7192,200,1438.5,5,0,1.0,0.0,0.1356366269656487
宿迁_新会新港,10983,140,1569.0,0,7,0.0,0.43,0.1356052111026856
勒流_秦皇岛,1449,40,1449.0,1,0,1.0,0.0,0.1354738615867309
珠海（高栏）_新港,41480,1800,782.6462264150942,37,16,0.6981132075471698,0.34,0.1354073935244303
连云港_乐平,64606,840,1845.9,7,28,0.2,0.2,0.13540715512164794
连云港_四会,12166,140,2027.725,1,5,0.16666666666666666,0.17,0.13538193970656728
防城_锦州,82469,4180,394.5889952153109,0,209,0.0,0.74,0.13536811589632047
上海_四会,15477,440,1407.0,11,0,1.0,0.0,0.13526046662373356
北海_宁波,101,20,101.85,0,1,0.0,1.0,0.13524477751987754
紫金村_马尾,48012,740,1297.6297297297292,0,37,0.0,0.51,0.1351985262071777
张家港_重庆,2677,20,2677.5,0,1,0.0,0.0,0.13518587954960742
珠海（高栏）_南京,2873,80,1436.9250000000004,2,0,1.0,0.0,0.13514236788528522
小铲滩_嘉兴,1437,40,1437.45,1,0,1.0,0.0,0.13501896875251684
阳江_大连,42017,660,1273.268181818182,0,33,0.0,0.52,0.13496590274239856
珠海洪湾_黄骅,4521,200,904.26,5,0,1.0,0.2,0.1348957656885486
